,text,user
9158,@realDonaldTrump GO BIG OR GO HOME THEN MAKE THEM DO IT OR EXECUTIVE ORDER ITS A FRIGGING NIGHTMARE FOR PEOPLE LOST… https://t.co/riAUdVmc6a,Shawn12705
9159,@realDonaldTrump 4 more years President,Chan08Chan
9160,@realDonaldTrump #dumb,FleshSpiritComm
9161,@realDonaldTrump @GStephanopoulos You couldn’t even answer questions you looked more unhinged than ever!!,otto2dvarg
9162,@realDonaldTrump https://t.co/FgnOHc4XEV.   Hope you saw this!! Thank you tick took and all who watched!,belladip
9163,@realDonaldTrump 續上..(Joe Biden、HunterBiden收受烏克蘭及中國軍方和官商利益，不但涉以權謀私貪腐，更危害美國國家安全 !! 美國當局該徹查Biden家族 及與牠們有關聯者!!)如果美國由弄出… https://t.co/hc8paFnvqy,ChowSiuFung1
9164,@realDonaldTrump https://t.co/ri7CdAIizB,marie_leiss
9165,@realDonaldTrump Greatest is humble! https://t.co/36FighjvsW,rickross4599
9166,@realDonaldTrump Kick rocks already will ya?? This is starting to feel like more of a terrorist attack than a presidency..,v0ice0fvenus
9167,@realDonaldTrump And what about Armenia?... Do something! Be a president and help your people. Stand up for us. Som… https://t.co/fJUkygyTQm,myntprint
9168,@realDonaldTrump AMERICANS FAILURE because of King Trump family administration. Run by group of clowns.. Jesus chri… https://t.co/YJW8btWV3y,Jacky202019
9169,@realDonaldTrump https://t.co/GOm0oQepQE,eyes_wisdom
9170,@realDonaldTrump @sweetmak Already got my vote,Brianl690
9171,@realDonaldTrump 🐂💩.,MNeedle3
9172,@realDonaldTrump @TheBabylonBee Orange racist fool be gone!!,TheSportsDiva23
9173,RT @Voice_For_India: @realDonaldTrump And I'm proud to be an American Where at least I know I'm free And I won't forget the men who died Wh…,DarrenVentharan
9174,@realDonaldTrump Florida has their own language? I hope it’s Trumpinism.,Amy17314976
9175,@realDonaldTrump Emails reveal how Hunter Biden tried to cash in big on behalf of family with Chinese firm By Emma-… https://t.co/fCIUo067Cm,Kozen_Sato
9176,@realDonaldTrump 😀😃🤥🤥🦆🦆🦆🦆🤥,pamdixo46630308
9177,@realDonaldTrump @GStephanopoulos Funny everyone else is showing Biden lead,LauraCRN
9178,@realDonaldTrump Vote Biden!,BlomquistR
9179,RT @murray_nyc: @realDonaldTrump This is why Trump is in Georgia.  #TrumpIsLosing https://t.co/pIQmD5fwmh,GritsandEggs4Me
9180,@realDonaldTrump You must not have made it great in the last 4 years or why are you still preaching to make America great?,mbrand213
9181,@realDonaldTrump https://t.co/tgohjoA0Br,ZuleykhaRasulo1
9182,RT @GovGaryJohnson: @realDonaldTrump Three years and ten months in office. 18 days before the election. Put me down as skeptical.,dicknavis165
9183,"@realDonaldTrump No thanks. Counting down the days to your demise. And boyyy, it is coming!",Laura__Zepam
9184,@realDonaldTrump you will never be as good a human as @BarackObama.   Deal. With. It.,colleen_benn
9185,"RT @murray_nyc: @realDonaldTrump Trump thinks doing all of these rallies is going to help him. Actually, aside from the recklessness of it…",GritsandEggs4Me
9186,@realDonaldTrump https://t.co/0BxKSYOXju,HpnsKarma
9187,@realDonaldTrump Not enjoyable,lalutz46
9188,RT @RafiKhan636: @realDonaldTrump 18 days to go!  RT if you have already voted for Biden!,WJude55
9189,@realDonaldTrump  Great! Don't let the door hit you on your way out. #ByeDon2020 https://t.co/2RRWdp3mMj,marybuck007
9190,@realDonaldTrump https://t.co/iZowaXZjAJ,rednecklibb
9191,@realDonaldTrump In your dreams,judymanningaz
9192,"@realDonaldTrump You didn't have to agree with their politics, but these were REAL PRESIDENTS AND BIDEN WILL BE ALS… https://t.co/rrH6tpkClw",BalesDaisy
9193,@realDonaldTrump Enough said! https://t.co/Ez4f5QdHfS,deb1956m
9194,@realDonaldTrump https://t.co/ORGwviY7tV  leavin’ on that midnight train-wreck in Ga.  Let’s golf during Thanksgivi… https://t.co/p34reMuRMa,chaz_gezit
9195,@realDonaldTrump https://t.co/YDpvuCEXy1,AngelofLightTr1
9196,RT @itsJeffTiedrich: @realDonaldTrump imagine a Republican incumbent having to waste time and resources in deeply-red Georgia two weeks bef…,boopluver
9197,"@realDonaldTrump Fake! ""There is no record of Joe Biden using the term 'super predator,' NBC News and… https://t.co/2cz4FrYUhS",vredeling
9198,@realDonaldTrump Rallies are not work #ralliesarenotwork Tweeting is not a job #tweetingisnotajob #Blametrump #Trumpisalaughingstock,iamjessicawynn
9199,@realDonaldTrump Voting decency back into the White House https://t.co/Az695MbaK9,JoannCulligan
9200,@realDonaldTrump The trump shit show in full swing,PeakyBl67160182
9201,@realDonaldTrump You have a job to do. Do it and back off on Twitter.,JourneyJetsons
9202,@realDonaldTrump Social distancing working. Another Superspreaderevent.,Blackie566
9203,RT @scientificrealm: @realDonaldTrump https://t.co/UfLKA1lqab,ThoughtsOfUnity
9204,@realDonaldTrump Yawn 🥱,TomMcNaught1
9205,@realDonaldTrump fans aren’t the brightest https://t.co/X8SmAwOMwN,retiredearly55
9206,RT @DanielleCandela: @realDonaldTrump @TheBabylonBee What we learned last night. Joe Biden is as nice as Mister Rogers. Joe Biden has a com…,unclesamsghost
9207,"@realDonaldTrump “If you want to make beautiful music, you must play the black and white notes together”  -Richard M Nixon",MyCryptoRocket
9208,@realDonaldTrump 🤢🤮,KarmenReed
9209,@realDonaldTrump @NBCNews Nope.,bunker_bitch
9210,@realDonaldTrump https://t.co/ZxpSPYpTLg,marie_leiss
9211,@realDonaldTrump https://t.co/dzPD8cmuJe,TruthnotBS2020
9212,@realDonaldTrump If you are as upset as I am sign the petition.  https://t.co/vJ5oBfoiRD,mj23dete
9213,"@realDonaldTrump @GStephanopoulos Oh Donald, you are such a child.  Military School taught you nothing.",BuddyfromNJ
9214,@realDonaldTrump https://t.co/waXPQuwTxo,coyotetrobador
9215,RT @dvillella: @realDonaldTrump Trying to kill off as many of your supporters as you can before election day seems like an odd re-election…,GritsandEggs4Me
9216,@realDonaldTrump Desparate and sad as always.   Kill some more of the zombie fans of yours.,teenburger
9217,@realDonaldTrump What about signing executive order for stimulus,boopluver
9218,"@realDonaldTrump Ha, how much did you pay each one? Better not be mt taxes your using!",StavaDiana
9219,"RT @RWTrollPatrol: @realDonaldTrump Fun Facts, three of Trump's campaign managers have been arrested. It's been 112 days since Trump was ad…",DianaMartinez1
9220,"@realDonaldTrump DJT, in 18 days you and the team can begin the transition to the job you really enjoy and your pas… https://t.co/6iC8q6zBBK",CZ_Navigate
9221,@realDonaldTrump I miss Obama so much especially after watching the documentary tonight by Pete Souza.  You have to… https://t.co/KXCsFobV38,dwhutesnske
9222,@realDonaldTrump Absolutely 💯 correct,jerilynturnbow
9223,@realDonaldTrump Blah blah blah. Mitch has held up congress for the last 4 years as have you.,Sherrydmccallg1
9224,@realDonaldTrump Vote Biden!,BlomquistR
9225,@realDonaldTrump @POTUS @Varneyco @FoxBusiness 🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮,56rainbows
9226,"RT @HKrassenstein: @realDonaldTrump Ok good, because I highly doubt any woman has ever referred to you as “Big T.”",cheesetreats
9227,@realDonaldTrump @GStephanopoulos His apparent bad night drew a million more than you did and he's looking very goo… https://t.co/42Te6rveP5,UKIrishUSalien
9228,"@realDonaldTrump fewer and fewer likes on your tweets, its almost over! Time to go vote for Joe!",paytoplay49
9229,"RT @whyamidoingtwtr: @realDonaldTrump Bunker baby, you'll never be brave enough to debate.",MadMD1999
9230,@realDonaldTrump I know you have too much internal and external opponents but as a Iranian person I pray you won. I love you president Trump,halk35511668
9231,@realDonaldTrump Wow. Watched the Pete Souza documentary on Obama. Amazing to visually see what a real President co… https://t.co/PpAxjlNHGK,MyGoodLordy
9232,RT @lasyoneda: @realDonaldTrump https://t.co/pPMQN2jnqS,lasyoneda
9233,@realDonaldTrump Gettin' ready to lose a fiddle duel?,MichaelPacholek
9234,@realDonaldTrump @nypost Fake News...😂,KevinRb11
9235,@realDonaldTrump When do you sleep? Lols,DefinitelyDebb1
9236,@realDonaldTrump https://t.co/HAe7b6MglL,southiekitkat
9237,@realDonaldTrump Festering soar on the ass of humanity. #TrumpVirusDeathToll220K,BigMike07976730
9238,@realDonaldTrump @GOP @SpeakerPelosi @wolfblitzer @CNNPolitics @seanhannity P. SOUZA THANK YOU SO MUCH FOR “ THE WA… https://t.co/TZwkrnHJ7k,roobydoo99
9239,@realDonaldTrump Why are you campaigning in Georgia? Worried?,deliverthebeast
9240,"@realDonaldTrump scrambling to do whatever he can to win the election. No ethics or morals, and doing whatever he c… https://t.co/l69Lm81zck",gahrahstah
9241,@realDonaldTrump Another Covid super spreader!! Haven't you had enough of these KKKlan rallies?!?,Danster67
9242,@realDonaldTrump People are fleeing to Canada because you're the president of the US.,Theophrastus
9243,@realDonaldTrump Charles Manson had followers too.,grumpylicous
9244,@realDonaldTrump Another Covid party,ElectionUSA2012
9245,"@realDonaldTrump @cspan You're so deranged, I find it entertaining",saron_ailva
9246,RT @explainingtubbo: @realDonaldTrump BIG T IS TUBBO NOT BIG TECH!!!!!!!!!,james_bravery
9247,@realDonaldTrump Proud citizens like China Wins. When is he was right to his Twitter is meddling in full…,CaraNaranja
9248,@realDonaldTrump You are 100% correct.... you should just stay at the WH and kick up yoir heels,DrjdvmNed
9249,RT @eugenegu: @realDonaldTrump If you are this much in tune with Twitter’s trending topics and what people like me call you in your replies…,cheesetreats
9250,@realDonaldTrump #FakeNews,JasonSpelliscy
9251,@realDonaldTrump On live television please say the Lord's Prayer and The Pledge of Allegiance without a teleprompte… https://t.co/n6f8GK6kww,squirtw25
9252,@realDonaldTrump @POTUS @POTUS ..You don't make any sense. YOU JUST DONT WANT TO HELP  US ------&gt;&gt;&gt;STOP LYING TO US&lt;&lt;&lt;------,NonOrangutan
9253,@realDonaldTrump @NBCNews https://t.co/1Zehkqan43,710Bobby
9254,"@realDonaldTrump ""If I lose, I don’t think you will ever see me again"" ~DUMP at his CULT Rally today. 😎 https://t.co/IMoA47PyJe",sandratrevino72
9255,RT @itsJeffTiedrich: @realDonaldTrump imagine a Republican incumbent having to waste time and resources in deeply-red Georgia two weeks bef…,debsdsu91
9256,@realDonaldTrump @VP https://t.co/k4FQg5EVip,YourFACTch3cker
9257,@realDonaldTrump Mr. Trump and his coronavirus rally wow that’s for caring about the American Citizen.,drshawkins
9258,@realDonaldTrump I received my first stimulus check for $1200 today. Thank you and I voted for you this week. Aloha,jonnyfever3
9259,@realDonaldTrump No one cares we are watching Obama. https://t.co/dN4m7KaRYf,FedUp2112
9260,@realDonaldTrump His tweet last week was we’re taking America back. Who’s he taking it back from https://t.co/qBSRKJuvrb,iambarb48
9261,@realDonaldTrump https://t.co/lw7yHpCnYq https://t.co/oi47rdpt9g,KarmenReed
9262,@realDonaldTrump @POTUS Do you ever take responsibility for what you do? Your just a spoiled child playing house. I… https://t.co/QaRQsPVzf5,Jnicolew34
9263,@realDonaldTrump https://t.co/3WofWAo2HT,NixCasi
9264,RT @Nostradonny: @realDonaldTrump https://t.co/zdv1Zju0Wu,13speedOD
9265,@realDonaldTrump https://t.co/JuekAvcL0Y,torbor_n
9266,@realDonaldTrump https://t.co/nvytY0bNVA,K98nights
9267,"@realDonaldTrump Congratulations @realDonaldTrump, you've won the internet today! You were nominated by @alancornett.",eVictoryBot
9268,"@realDonaldTrump What do we have to?  Our soul, democracy and our sanity.  Resign your not wanted anymore #ResignNowTrump",mmacchia2012
9269,"@realDonaldTrump you are so stupid!  You couldn't leave the country unless going to Russia, because none of them ar… https://t.co/ULjA0iwWSb",RickMas27448357
9270,@realDonaldTrump @TheBabylonBee They shut down anything that is bullsh$t! Stop spreading bullish$t and they won't have to take anything down,Michele85937627
9271,@realDonaldTrump Well we all know ur taxes aren't high! When ever u do pay them if at all!,staytee1
9272,"RT @zoobadger: @realDonaldTrump Biden's crowds are voting instead of crowding together in vulgar, pestilence infused hate-fests. https://t.…",hunterponymt
9273,@realDonaldTrump A HECK OF A LOT. FOR EXAMPLE: YOUR LIFE!!!,patsycratliff
9274,@realDonaldTrump If you are as upset as I am sign the petition.  https://t.co/vJ5oBfoiRD,mj23dete
9275,"@realDonaldTrump ""The Way I See It"" you will NEVER live up to President Obama's legacy!",wjeanjohns
9276,"@realDonaldTrump Hey Trump,say what you will  Obama is still 999999999999 times better human being and president th… https://t.co/ID2W5rdJ2w",teckniko50
9277,RT @PissOffTrumpkin: @realDonaldTrump You don't even hide it anymore But the magats still believe ya https://t.co/7bJZTCZ0Pc,dkbdbrown_a
9278,RT @the_resistor: @realDonaldTrump @SenatorCollins Have You HEARD the Good News??  The WH &amp; U.S. Senate are TURNING BLUE!   17 Days &amp; You'r…,KJNO816
9279,"@realDonaldTrump You didn't have to agree with their politics, but these were REAL PRESIDENTS AND BIDEN WILL BE ALS… https://t.co/aas7AMFrjF",BalesDaisy
9280,@realDonaldTrump https://t.co/oY7hPDqj5r,DemocratWin2020
9281,@realDonaldTrump President Trump you should have someone like Jonathan  Turley mediate the next debate,republic4all
9282,RT @Atticus59914029: @realDonaldTrump We don’t want you in the great state of Georgia!,EChristianAllen
9283,"@realDonaldTrump Lol, same old bullshit, same old dummies. Go to bed dummy.",VeritasJohn
9284,@realDonaldTrump Covid 19 wave,karenolson711
9285,@realDonaldTrump @SenatorCollins https://t.co/eQB4pdWct7,723irondoor
9286,@realDonaldTrump 1500 or bust for tomorrow!!!! Lets do it for Q!!!,rednecklibb
9287,@realDonaldTrump @realDonaldTrump👋👋🏽👋🏼👋🏻👋🏾👋🏿 https://t.co/Xu718BQzwd,BlackSherrybl
9288,@realDonaldTrump You looked at a solar eclipse.,annegrey57
9289,RT @soloyochapin: @realDonaldTrump @NBCNews Did anyone see the video clip of #COVID19 Super spreader  @realDonaldTrump back at the @WhiteHo…,JJacusky
9290,@realDonaldTrump The desperate US President working hard to spread Covid to his paid supporters.,Catheri71109823
9291,"@realDonaldTrump You have already corrupted their brains, now you want to expose your cult to covid, and then sprea… https://t.co/OiteB81I95",Mamagrimm3
9292,RT @GovGaryJohnson: @realDonaldTrump Three years and ten months in office. 18 days before the election. Put me down as skeptical.,OneBucFan47
9293,"@realDonaldTrump You're a billion dollars in debt , but you're good for the country huh ... what a Joke https://t.co/IkrtkNv1cy",animal2317
9294,@realDonaldTrump you are next! https://t.co/9rSNzmak7i,NotoriousMidwe1
9295,"RT @murray_nyc: @realDonaldTrump Oh.  ""Senate Majority Leader Mitch McConnell appeared to put an end to any pre-election prospects for Pres…",cindylove333
9296,@realDonaldTrump https://t.co/7lmnFhenUg,marie_leiss
9297,RT @smc429: @realDonaldTrump WHO would you suppose started this idiotic movement🤔 https://t.co/W9ysBDyJNU,rosa_rohr
9298,@realDonaldTrump still ain't gonna do shit https://t.co/oV1ktCzf42,fuckyeahcollin
9299,@realDonaldTrump US got sick because of 🍊. His presidency makes “United States of America” a new “ Divided States of America”,Yiyang46043107
9300,"@realDonaldTrump Remember  Brad dude, was moving some of that campaign money offshore purchase condos, yachts, Ferr… https://t.co/u0hDfnAT17",JoeBidenForLife
9301,@realDonaldTrump  ouch.... https://t.co/fAedFLtNZJ,MikeNew15607156
9302,@realDonaldTrump @NBCNews You were clownish at best,Jmkerdoc1
9303,@realDonaldTrump How you wish you'd be remembered...https://t.co/ZWcMfW4Ou4,aperson00437793
9304,"@realDonaldTrump Idiot, get out already!",skydog_1790
9305,@realDonaldTrump Vote Biden!,BlomquistR
9306,"@realDonaldTrump Go back to Nazi Germany you low-life piece of shit Nazi! You're a disgusting, deplorable, narcissi… https://t.co/MT62pFeXuZ",WesleyW53410508
9307,@realDonaldTrump Floridians! Enjoy your future sickness!,ladybassmaster9
9308,RT @onlytruthhere: @realDonaldTrump Trumps own sister https://t.co/ga0ycVnNcg,dkbdbrown_a
9309,@realDonaldTrump would love for you to leave the country. https://t.co/b3GPyNk2Nc,jeepify
9310,"@realDonaldTrump Another lie told by desperate, fat Donny. It’s your Republican senators who are ignoring you.",PASchlem
9311,"@realDonaldTrump STAND, VOTE, Let your voice be heard.  America is BETTER THAN THE TRUMP SWAMP  VOTE",ImanWaymaker
9312,@realDonaldTrump I love you trump but he said he wouldn’t at the debates. The man has changed his mind,jumbis1
9313,RT @scientificrealm: @realDonaldTrump https://t.co/04cyNConta,busysowingseeds
9314,@realDonaldTrump Getting what done? Buying your ticket out of the US? 👋,AndrewJackson_
9315,"@realDonaldTrump You didn't have to agree with their politics, but these were REAL PRESIDENTS AND BIDEN WILL BE ALS… https://t.co/IgBEc7NsdP",BalesDaisy
9316,RT @scientificrealm: @realDonaldTrump https://t.co/LQqoJQztJp,A_Diamond1025
9317,@realDonaldTrump https://t.co/vK8FsZFgIf,Number1NeFan
9318,"@realDonaldTrump ""The Way I See It"" Documentary. Everyone should watch this.   When the dignity of a real presidenc… https://t.co/59dmcmDjuw",MoveHimOut
9319,@realDonaldTrump How’s the debate go? How many viewers did you get? A lot less than Biden is what I’ve seen.,mjgawark
9320,@realDonaldTrump @POTUS To hell with Obamacare! Bring on DonTCare!!!,deelo89576709
9321,@realDonaldTrump https://t.co/eM8fWnp8Vl,SusanYorkNOLA
9322,@realDonaldTrump https://t.co/bcMIi7ja8U,NixCasi
9323,@realDonaldTrump Narcissist....giant crowd pandemic....dummy,dlitwack
9324,@realDonaldTrump Just another super spreader!,mel07726
9325,@realDonaldTrump Nope...PA loves Joe!,SsSunderman
9326,"@realDonaldTrump you need to sit down and watch “The Way I See It,” the story of Pete Souza and his time with Presi… https://t.co/HLj3ZHowIA",TracyPFreeman1
9327,@realDonaldTrump Fake news,Lynn82637588
9328,@realDonaldTrump I see you are continuing to place your bets that these pandemic rallies will work in your favor.… https://t.co/ZzXqkOKRYr,mina87970789
9329,@realDonaldTrump https://t.co/Xl3y8IR0oG,marie_leiss
9330,@realDonaldTrump The LORD goes before you and give you victory in this election,IMOABASIJACOBSR
9331,@realDonaldTrump https://t.co/ddR6hjyLdI,MaMaJenHOS
9332,@realDonaldTrump https://t.co/ys7zTx8n4u,MDuybay
9333,"RT @walterhudon17: @realDonaldTrump This rally is so irresponsible &amp; Reckless, but I don't blame trump so much as the irresponsible &amp; Reckl…",walterhudon17
9334,@realDonaldTrump https://t.co/WgU2JJiyAK,chollowayhill
9335,"@realDonaldTrump Remember  Brad dude, was moving some of that campaign money offshore purchase condos, yachts, Ferr… https://t.co/GoQ3sNzqSR",JoeBidenForLife
9336,"@realDonaldTrump Like Nancy Pelosi and my wife said, they are going to have to Fumigate them out of the White House… https://t.co/eHe6YvVXgw",Trulyblessed106
9337,@realDonaldTrump https://t.co/3nPkGJhQ9g,RenegadeState
9338,@realDonaldTrump @POTUS https://t.co/1XTmv9uWOH,pabarker10
9339,@realDonaldTrump Vote Biden!,BlomquistR
9340,RT @HelenKennedy: @realDonaldTrump @TheBabylonBee Comforting to have a president so blinded by self regard that he can’t tell parody when h…,SusanMcmeeken
9341,"@realDonaldTrump Tweet sent at 3:23pm, barely before Florida's bed time.",PremiseMenace
9342,@realDonaldTrump @NBCNews 😂😂😂actually no.,jcampe331
9343,"@realDonaldTrump Ya, you have a loyal cult, I will give you that.",deliverthebeast
9344,@realDonaldTrump @IvankaTrump https://t.co/lhxqwTUCGe,Mklipsch2
9345,@realDonaldTrump https://t.co/Y2Q2sRd3fc,K98nights
9346,@realDonaldTrump @POTUS I’d give up my stimulus if your ass would just resign!,56rainbows
9347,@realDonaldTrump @TheBabylonBee 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 WHAT  AN IDIOT!,busysowingseeds
9348,"@realDonaldTrump @TheBabylonBee Okay, Einstein 🤦🏼‍♀️",tara_shields13
9349,RT @bscholz49: @realDonaldTrump Hey orange menace... isn't it about time for Melanie to start working on your presidential library? Don't w…,HarlemBrown125
9350,@realDonaldTrump is an absolute disgrace. A monster with no compassion or empathy and is beneath the integrity of t… https://t.co/C12r3SRDYe,jleiner
9351,@realDonaldTrump The trump shit show was in full swing. https://t.co/Uz3vLx0z13,PeakyBl67160182
9352,@realDonaldTrump @SenatorCollins https://t.co/3Ce6tSqxRH,723irondoor
9353,@realDonaldTrump Tacky con Don... sad..,LuzMara10140093
9354,@realDonaldTrump @SenatorCollins There's a nasty fake prez still defiling the White House.  #takeoutthetrash #BidenHarris2020,firedviking
9355,"RT @walterhudon17: @realDonaldTrump #TrumpSuperSpreaderHateRallys in Macon ga, this HATE Rally is so irresponsible!",walterhudon17
9356,@realDonaldTrump https://t.co/iIPyL5x20d,Mr2Everyone
9357,"@realDonaldTrump You are unhinged and Americans see you.  POTUS has one job to do, protect Americans. You failed mi… https://t.co/PsZRLBwdOg",SMace08022678
9358,@realDonaldTrump And an auto theft security expert,BobWieting
9359,"@realDonaldTrump Another super spreader event, here we come!",protecthumanity
9360,@realDonaldTrump Thanks for rona-spreader 🤡 #TrumpSuperSpreader #TrumpSuperSpreaderEvent #TrumpSuperSpreaderTour… https://t.co/3ry71pwxnz,BarbaraTXkitas
9361,@realDonaldTrump https://t.co/BEBF04VTeI,sloosh26
9362,@realDonaldTrump 19 days. https://t.co/WgpMNNNh6e,RichardGarofalo
9363,@realDonaldTrump #SuperSpreader,Deb59813239
9364,RT @RafiKhan636: @realDonaldTrump 18 days to go!  RT if you have already voted for Biden!,nealtellsit
9365,@realDonaldTrump https://t.co/WgU2JJiyAK,chollowayhill
9366,"RT @tonywr7: @realDonaldTrump Biden's ABC town hall averaged 14.1 million viewers, compared to 13.5 million for Trump’s. That's particularl…",Bird00414864
9367,@realDonaldTrump #IVotedForBidenHarris2020🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷,mrdvsn8
9368,RT @HKrassenstein: @realDonaldTrump @GStephanopoulos Donald Trump is to adderall as Joe Biden is to the unconditional love someone gets fro…,JanePixel
9369,@realDonaldTrump 川宝加油，霸霸爱你,wangxiankun3
9370,@realDonaldTrump @JasonMillerinDC @NBCNews Big ratings loser for Trump! How embarrassing and humiliating for Trump and Miller. Sad!,goldbergd9
9371,@realDonaldTrump Even if you lost the election you would have been despicable for merely running to raise your prof… https://t.co/NUfdbLltU1,John12135203
9372,@realDonaldTrump We love our President!,KarlLutz6
9373,@realDonaldTrump https://t.co/X1IX9yAR4H,RenegadeState
9374,RT @FaDavenport: @realDonaldTrump @POTUS @RepMGS @SenBobCasey @SenToomey @SpeakerPelosi @stevenmnuchin1 #ReliefNow #ExtendPSP #EveryDayCoun…,Wunsa7
9375,"@realDonaldTrump OOOOH, Biden kicked your ass in ratings! Everyone hates you and the only people who tuned in were… https://t.co/Pa2tQkdaFr",mike_wrong27
9376,@realDonaldTrump https://t.co/FKHFftyCC7,JohnBennethum
9377,@realDonaldTrump Say hi to Rick Gates,charlottesix6
9378,@realDonaldTrump And you speak in word salad frequently.,spydar71
9379,@realDonaldTrump https://t.co/UyctWoAuMX https://t.co/1FHfuc79zF,Queen_Yus
9380,@realDonaldTrump Tom Klingenstein nailed it! Trump 2020!!!,theBenSanderson
9381,@realDonaldTrump @SenatorCollins Disloyal Trump #DisloyalTrump #PatheticTrump #LoserTrump,PoliticalNope
9382,@realDonaldTrump I prefer the clip where you say you’re leaving the country after you lose.,PaulWDrake
9383,@realDonaldTrump  This when he can’t pass the honor system to take a Covid test on the day of his debate. https://t.co/AAPAILQ2L3,marie_leiss
9384,@realDonaldTrump Trump is Scum. Period!!,Rickhatestrump
9385,@realDonaldTrump Do I hear 1500 tomorrow? Come on ... we can do it https://t.co/h0iRSSEK4h,rednecklibb
9386,@realDonaldTrump @GOP  #VoteBidenHarris2020 https://t.co/67XeD1UBOx,LindaWa08696246
9387,@realDonaldTrump Money cant buy everything  and that is why you obsess...you will never be a remembered as anything… https://t.co/E5hb8Ctyw0,aperson00437793
9388,"@realDonaldTrump You are unhinged and Americans see you.  POTUS has one job to do, protect Americans. You failed mi… https://t.co/WH4hyIgbjJ",SMace08022678
9389,@realDonaldTrump Bigly. Not. A few last flights on AF1. New call sign soon. #ByeDon2020,JasonSpelliscy
9390,@realDonaldTrump You are big though. Not@in a good way. #MorbidlyObese,DharMalone
9391,RT @SallyDeal4: @realDonaldTrump #HerdImmunity &amp; #COVID19: What you need to know.  Experts est. that 70% of the U.S. population -more than…,hstep5
9392,@realDonaldTrump @GStephanopoulos Biden a “corrupt politician”?  I would trust him with my life.  I think you are c… https://t.co/2Aj0Y5ajHQ,eyedtrump
9393,@realDonaldTrump https://t.co/56Apdzi8bS,SteveFo86377257
9394,@realDonaldTrump uh-oh.  https://t.co/USW07i3fi5,GainesDan
9395,"@realDonaldTrump The sound bite I love from tonight is when you say if Biden wins, ""Maybe I'll have to leave the co… https://t.co/fWJt3aD2Pr",ObiRonShinobi
9396,@realDonaldTrump Pass,Nodgeman1
9397,"@realDonaldTrump ""If I lose, I don’t think you will ever see me again"" ~DUMP at his CULT Rally today. 😎 https://t.co/urdzBrzd9O",sandratrevino72
9398,@realDonaldTrump https://t.co/ULiYaPlJgj,Mr2Everyone
9399,@realDonaldTrump guess who got bitter ratings than you last night? @JoeBiden that’s who,christopherpmcd
9400,@realDonaldTrump 98% of Americans believe Trump is the worst American in modern history.   🤡🦠🇷🇺 https://t.co/sm7H4xAuYY,GoodMorningVlET
9401,@realDonaldTrump How many new cases will pop up in Georgia? Hope their pain will be worth it because they won't hav… https://t.co/oPRyNVRxy7,Juliann09849520
9402,@realDonaldTrump https://t.co/tWX7R4bjYu,nastrudomus
9403,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…,ukesony429
9404,@realDonaldTrump @GStephanopoulos https://t.co/Y6WC46EnYg,seannav
9405,RT @HKrassenstein: @realDonaldTrump @GStephanopoulos You obviously didn’t watch the town hall because you were too busy defending QAnon and…,JanePixel
9406,"@realDonaldTrump PLEASE MR. PRESIDENT, MASK WEARING CAN SAVE LIFES. IT IS PRETTY BAD THAT ITHER COUNTRUES LIKE AFRI… https://t.co/Tf9DUpjxbY",BrendaRaven15
9407,@realDonaldTrump Ass,anitaamurphy
9408,@realDonaldTrump https://t.co/2zxaJV16QM,K98nights
9409,@realDonaldTrump @GStephanopoulos https://t.co/pbLMj3X7t6,joe47985817
9410,@realDonaldTrump Twitter fking with our favorite President's likes on this here... Sad!,anastacia6789
9411,@realDonaldTrump I will enjoy you being on the other end of the country :),thejoesumner
9412,@realDonaldTrump https://t.co/kl8Mzt5wUO,JourneyJetsons
9413,@realDonaldTrump 2.3million,Meeeksss
9414,RT @cwebbonline: @realDonaldTrump This is criminal and absolutely dumb AF. Spreading the virus just for a Presidential ego boost! https://t…,dkbdbrown_a
9415,RT @scientificrealm: @realDonaldTrump @TheBabylonBee https://t.co/gsgEMPnMkW,SusanMcmeeken
9416,"RT @OwnRules: @realDonaldTrump Make sure not to panic them, Agolf. https://t.co/vPWGFM0ouT",bchnfrzzy
9417,"@realDonaldTrump Pack your bags. Preview of Nov 3rd outcome, LoL 😂   https://t.co/WgU2JJiyAK",chollowayhill
9418,@realDonaldTrump https://t.co/6mjxURdbem,banditthor
9419,@realDonaldTrump @SenatorCollins Your penis is the size of the fly that landed on Pences head. Maybe smaller. ✌🏻,andyiwarren
9420,RT @LockDonUp2021: @realDonaldTrump Are you proud of yourself? Another 20 infected as a direct consequence of one of you superspreader even…,LMvoteBlue
9421,@realDonaldTrump https://t.co/NeRovRW0A7,Cboudro40
9422,@realDonaldTrump @TheBabylonBee Still? https://t.co/35taysD3tl,OhOEvie
9423,"@realDonaldTrump should watch ""The Way I See It"" and know that watching it is as close to it as he is ever going to be",maizenblumark
9424,@realDonaldTrump 💩 https://t.co/3hJ4GSMPtj,MJ_KittyGrammy
